Date,Week,Month,Year,Commodity,Lock,Tons
03/09/2019,10,3,2019,Corn,Miss Locks 27,165500
03/09/2019,10,3,2019,Corn,Ohio Olmsted,0
03/09/2019,10,3,2019,Corn,Ark Lock 1,0
03/09/2019,10,3,2019,Wheat,Miss Locks 27,20500
03/09/2019,10,3,2019,Wheat,Ohio Olmsted,0
03/09/2019,10,3,2019,Wheat,Ark Lock 1,32200
03/09/2019,10,3,2019,Soybeans,Miss Locks 27,77122
03/09/2019,10,3,2019,Soybeans,Ohio Olmsted,0
03/09/2019,10,3,2019,Soybeans,Ark Lock 1,49000
03/09/2019,10,3,2019,Other Grain,Miss Locks 27,17200
03/09/2019,10,3,2019,Other Grain,Ohio Olmsted,0
03/09/2019,10,3,2019,Other Grain,Ark Lock 1,0
03/16/2019,11,3,2019,Corn,Miss Locks 27,163900
03/16/2019,11,3,2019,Corn,Ohio Olmsted,176650
03/16/2019,11,3,2019,Corn,Ark Lock 1,0
03/16/2019,11,3,2019,Wheat,Miss Locks 27,3000
03/16/2019,11,3,2019,Wheat,Ohio Olmsted,56236
03/16/2019,11,3,2019,Wheat,Ark Lock 1,5600
03/16/2019,11,3,2019,Soybeans,Miss Locks 27,44900
03/16/2019,11,3,2019,Soybeans,Ohio Olmsted,194004
03/16/2019,11,3,2019,Soybeans,Ark Lock 1,15400
03/16/2019,11,3,2019,Other Grain,Miss Locks 27,0
03/16/2019,11,3,2019,Other Grain,Ohio Olmsted,0
03/16/2019,11,3,2019,Other Grain,Ark Lock 1,0
03/23/2019,12,3,2019,Corn,Miss Locks 27,198400
03/23/2019,12,3,2019,Corn,Ohio Olmsted,214650
03/23/2019,12,3,2019,Corn,Ark Lock 1,0
03/23/2019,12,3,2019,Wheat,Miss Locks 27,1600
03/23/2019,12,3,2019,Wheat,Ohio Olmsted,14150
03/23/2019,12,3,2019,Wheat,Ark Lock 1,44800
03/23/2019,12,3,2019,Soybeans,Miss Locks 27,47200
03/23/2019,12,3,2019,Soybeans,Ohio Olmsted,130390
03/23/2019,12,3,2019,Soybeans,Ark Lock 1,39200
03/23/2019,12,3,2019,Other Grain,Miss Locks 27,0
03/23/2019,12,3,2019,Other Grain,Ohio Olmsted,7000
03/23/2019,12,3,2019,Other Grain,Ark Lock 1,0
03/30/2019,13,3,2019,Corn,Miss Locks 27,165900
03/30/2019,13,3,2019,Corn,Ohio Olmsted,166800
03/30/2019,13,3,2019,Corn,Ark Lock 1,0
03/30/2019,13,3,2019,Wheat,Miss Locks 27,17500
03/30/2019,13,3,2019,Wheat,Ohio Olmsted,37346
03/30/2019,13,3,2019,Wheat,Ark Lock 1,15400
03/30/2019,13,3,2019,Soybeans,Miss Locks 27,93800
03/30/2019,13,3,2019,Soybeans,Ohio Olmsted,147876
03/30/2019,13,3,2019,Soybeans,Ark Lock 1,22400
03/30/2019,13,3,2019,Other Grain,Miss Locks 27,0
03/30/2019,13,3,2019,Other Grain,Ohio Olmsted,3600
03/30/2019,13,3,2019,Other Grain,Ark Lock 1,0
04/06/2019,14,4,2019,Corn,Miss Locks 27,179300
04/06/2019,14,4,2019,Corn,Ohio Olmsted,128750
04/06/2019,14,4,2019,Corn,Ark Lock 1,1400
04/06/2019,14,4,2019,Wheat,Miss Locks 27,11100
04/06/2019,14,4,2019,Wheat,Ohio Olmsted,12775
04/06/2019,14,4,2019,Wheat,Ark Lock 1,25200
04/06/2019,14,4,2019,Soybeans,Miss Locks 27,28400
04/06/2019,14,4,2019,Soybeans,Ohio Olmsted,77253
04/06/2019,14,4,2019,Soybeans,Ark Lock 1,39200
04/06/2019,14,4,2019,Other Grain,Miss Locks 27,1600
04/06/2019,14,4,2019,Other Grain,Ohio Olmsted,0
04/06/2019,14,4,2019,Other Grain,Ark Lock 1,0
04/13/2019,15,4,2019,Corn,Miss Locks 27,88700
04/13/2019,15,4,2019,Corn,Ohio Olmsted,158800
04/13/2019,15,4,2019,Corn,Ark Lock 1,0
04/13/2019,15,4,2019,Wheat,Miss Locks 27,11200
04/13/2019,15,4,2019,Wheat,Ohio Olmsted,10500
04/13/2019,15,4,2019,Wheat,Ark Lock 1,29400
04/13/2019,15,4,2019,Soybeans,Miss Locks 27,35600
04/13/2019,15,4,2019,Soybeans,Ohio Olmsted,60304
04/13/2019,15,4,2019,Soybeans,Ark Lock 1,32200
04/13/2019,15,4,2019,Other Grain,Miss Locks 27,0
04/13/2019,15,4,2019,Other Grain,Ohio Olmsted,1877
04/13/2019,15,4,2019,Other Grain,Ark Lock 1,0
04/20/2019,16,4,2019,Corn,Miss Locks 27,143100
04/20/2019,16,4,2019,Corn,Ohio Olmsted,145500
04/20/2019,16,4,2019,Corn,Ark Lock 1,0
04/20/2019,16,4,2019,Wheat,Miss Locks 27,18900
04/20/2019,16,4,2019,Wheat,Ohio Olmsted,8950
04/20/2019,16,4,2019,Wheat,Ark Lock 1,12600
04/20/2019,16,4,2019,Soybeans,Miss Locks 27,58900
04/20/2019,16,4,2019,Soybeans,Ohio Olmsted,64385
04/20/2019,16,4,2019,Soybeans,Ark Lock 1,12600
04/20/2019,16,4,2019,Other Grain,Miss Locks 27,4800
04/20/2019,16,4,2019,Other Grain,Ohio Olmsted,0
04/20/2019,16,4,2019,Other Grain,Ark Lock 1,0
04/27/2019,17,4,2019,Corn,Miss Locks 27,125500
04/27/2019,17,4,2019,Corn,Ohio Olmsted,118350
04/27/2019,17,4,2019,Corn,Ark Lock 1,0
04/27/2019,17,4,2019,Wheat,Miss Locks 27,6300
04/27/2019,17,4,2019,Wheat,Ohio Olmsted,1750
04/27/2019,17,4,2019,Wheat,Ark Lock 1,25200
04/27/2019,17,4,2019,Soybeans,Miss Locks 27,47000
04/27/2019,17,4,2019,Soybeans,Ohio Olmsted,74400
04/27/2019,17,4,2019,Soybeans,Ark Lock 1,25400
04/27/2019,17,4,2019,Other Grain,Miss Locks 27,0
04/27/2019,17,4,2019,Other Grain,Ohio Olmsted,0
04/27/2019,17,4,2019,Other Grain,Ark Lock 1,0
05/04/2019,18,5,2019,Corn,Miss Locks 27,212100
05/04/2019,18,5,2019,Corn,Ohio Olmsted,122050
05/04/2019,18,5,2019,Corn,Ark Lock 1,0
05/04/2019,18,5,2019,Wheat,Miss Locks 27,12800
05/04/2019,18,5,2019,Wheat,Ohio Olmsted,10600
05/04/2019,18,5,2019,Wheat,Ark Lock 1,15400
05/04/2019,18,5,2019,Soybeans,Miss Locks 27,48900
05/04/2019,18,5,2019,Soybeans,Ohio Olmsted,49594
05/04/2019,18,5,2019,Soybeans,Ark Lock 1,22400
05/04/2019,18,5,2019,Other Grain,Miss Locks 27,4800
05/04/2019,18,5,2019,Other Grain,Ohio Olmsted,0
05/04/2019,18,5,2019,Other Grain,Ark Lock 1,0
05/11/2019,19,5,2019,Corn,Miss Locks 27,0
05/11/2019,19,5,2019,Corn,Ohio Olmsted,222800
05/11/2019,19,5,2019,Corn,Ark Lock 1,0
05/11/2019,19,5,2019,Wheat,Miss Locks 27,0
05/11/2019,19,5,2019,Wheat,Ohio Olmsted,26600
05/11/2019,19,5,2019,Wheat,Ark Lock 1,0
05/11/2019,19,5,2019,Soybeans,Miss Locks 27,0
05/11/2019,19,5,2019,Soybeans,Ohio Olmsted,111173
05/11/2019,19,5,2019,Soybeans,Ark Lock 1,0
05/11/2019,19,5,2019,Other Grain,Miss Locks 27,0
05/11/2019,19,5,2019,Other Grain,Ohio Olmsted,9150
05/11/2019,19,5,2019,Other Grain,Ark Lock 1,0
05/18/2019,20,5,2019,Corn,Miss Locks 27,44600
05/18/2019,20,5,2019,Corn,Ohio Olmsted,184250
05/18/2019,20,5,2019,Corn,Ark Lock 1,0
05/18/2019,20,5,2019,Wheat,Miss Locks 27,6200
05/18/2019,20,5,2019,Wheat,Ohio Olmsted,1750
05/18/2019,20,5,2019,Wheat,Ark Lock 1,0
05/18/2019,20,5,2019,Soybeans,Miss Locks 27,9600
05/18/2019,20,5,2019,Soybeans,Ohio Olmsted,117600
05/18/2019,20,5,2019,Soybeans,Ark Lock 1,0
05/18/2019,20,5,2019,Other Grain,Miss Locks 27,0
05/18/2019,20,5,2019,Other Grain,Ohio Olmsted,5250
05/18/2019,20,5,2019,Other Grain,Ark Lock 1,0
05/25/2019,21,5,2019,Corn,Miss Locks 27,171500
05/25/2019,21,5,2019,Corn,Ohio Olmsted,145800
05/25/2019,21,5,2019,Corn,Ark Lock 1,0
05/25/2019,21,5,2019,Wheat,Miss Locks 27,9500
05/25/2019,21,5,2019,Wheat,Ohio Olmsted,0
05/25/2019,21,5,2019,Wheat,Ark Lock 1,0
05/25/2019,21,5,2019,Soybeans,Miss Locks 27,108500
05/25/2019,21,5,2019,Soybeans,Ohio Olmsted,99100
05/25/2019,21,5,2019,Soybeans,Ark Lock 1,4200
05/25/2019,21,5,2019,Other Grain,Miss Locks 27,0
05/25/2019,21,5,2019,Other Grain,Ohio Olmsted,3550
05/25/2019,21,5,2019,Other Grain,Ark Lock 1,0
06/01/2019,22,5,2019,Corn,Miss Locks 27,0
06/01/2019,22,5,2019,Corn,Ohio Olmsted,120250
06/01/2019,22,5,2019,Corn,Ark Lock 1,0
06/01/2019,22,5,2019,Wheat,Miss Locks 27,0
06/01/2019,22,5,2019,Wheat,Ohio Olmsted,8700
06/01/2019,22,5,2019,Wheat,Ark Lock 1,0
06/01/2019,22,5,2019,Soybeans,Miss Locks 27,0
06/01/2019,22,5,2019,Soybeans,Ohio Olmsted,144000
06/01/2019,22,5,2019,Soybeans,Ark Lock 1,0
06/01/2019,22,5,2019,Other Grain,Miss Locks 27,0
06/01/2019,22,5,2019,Other Grain,Ohio Olmsted,0
06/01/2019,22,5,2019,Other Grain,Ark Lock 1,0
06/08/2019,23,6,2019,Corn,Miss Locks 27,0
06/08/2019,23,6,2019,Corn,Ohio Olmsted,131700
06/08/2019,23,6,2019,Corn,Ark Lock 1,0
06/08/2019,23,6,2019,Wheat,Miss Locks 27,0
06/08/2019,23,6,2019,Wheat,Ohio Olmsted,3600
06/08/2019,23,6,2019,Wheat,Ark Lock 1,0
06/08/2019,23,6,2019,Soybeans,Miss Locks 27,0
06/08/2019,23,6,2019,Soybeans,Ohio Olmsted,120950
06/08/2019,23,6,2019,Soybeans,Ark Lock 1,0
06/08/2019,23,6,2019,Other Grain,Miss Locks 27,0
06/08/2019,23,6,2019,Other Grain,Ohio Olmsted,0
06/08/2019,23,6,2019,Other Grain,Ark Lock 1,0
06/15/2019,24,6,2019,Corn,Miss Locks 27,0
06/15/2019,24,6,2019,Corn,Ohio Olmsted,180600
06/15/2019,24,6,2019,Corn,Ark Lock 1,0
06/15/2019,24,6,2019,Wheat,Miss Locks 27,0
06/15/2019,24,6,2019,Wheat,Ohio Olmsted,17200
06/15/2019,24,6,2019,Wheat,Ark Lock 1,0
06/15/2019,24,6,2019,Soybeans,Miss Locks 27,0
06/15/2019,24,6,2019,Soybeans,Ohio Olmsted,131586
06/15/2019,24,6,2019,Soybeans,Ark Lock 1,0
06/15/2019,24,6,2019,Other Grain,Miss Locks 27,0
06/15/2019,24,6,2019,Other Grain,Ohio Olmsted,0
06/15/2019,24,6,2019,Other Grain,Ark Lock 1,0
06/22/2019,25,6,2019,Corn,Miss Locks 27,0
06/22/2019,25,6,2019,Corn,Ohio Olmsted,72700
06/22/2019,25,6,2019,Corn,Ark Lock 1,0
06/22/2019,25,6,2019,Wheat,Miss Locks 27,0
06/22/2019,25,6,2019,Wheat,Ohio Olmsted,22062
06/22/2019,25,6,2019,Wheat,Ark Lock 1,1400
06/22/2019,25,6,2019,Soybeans,Miss Locks 27,0
06/22/2019,25,6,2019,Soybeans,Ohio Olmsted,60950
06/22/2019,25,6,2019,Soybeans,Ark Lock 1,2800
06/22/2019,25,6,2019,Other Grain,Miss Locks 27,0
06/22/2019,25,6,2019,Other Grain,Ohio Olmsted,1750
06/22/2019,25,6,2019,Other Grain,Ark Lock 1,0
06/29/2019,26,6,2019,Corn,Miss Locks 27,312000
06/29/2019,26,6,2019,Corn,Ohio Olmsted,66994
06/29/2019,26,6,2019,Corn,Ark Lock 1,0
06/29/2019,26,6,2019,Wheat,Miss Locks 27,3100
06/29/2019,26,6,2019,Wheat,Ohio Olmsted,14400
06/29/2019,26,6,2019,Wheat,Ark Lock 1,2800
06/29/2019,26,6,2019,Soybeans,Miss Locks 27,209150
06/29/2019,26,6,2019,Soybeans,Ohio Olmsted,111544
06/29/2019,26,6,2019,Soybeans,Ark Lock 1,16800
06/29/2019,26,6,2019,Other Grain,Miss Locks 27,1600
06/29/2019,26,6,2019,Other Grain,Ohio Olmsted,0
06/29/2019,26,6,2019,Other Grain,Ark Lock 1,1400
07/06/2019,27,7,2019,Corn,Miss Locks 27,236800
07/06/2019,27,7,2019,Corn,Ohio Olmsted,68450
07/06/2019,27,7,2019,Corn,Ark Lock 1,0
07/06/2019,27,7,2019,Wheat,Miss Locks 27,9200
07/06/2019,27,7,2019,Wheat,Ohio Olmsted,57538
07/06/2019,27,7,2019,Wheat,Ark Lock 1,0
12/05/2020,49,12,2020,Corn,Ark Lock 1,2800
12/05/2020,49,12,2020,Other Grain,Ark Lock 1,0
12/05/2020,49,12,2020,Soybeans,Ark Lock 1,15400
12/05/2020,49,12,2020,Wheat,Ark Lock 1,14000
12/05/2020,49,12,2020,Corn,Miss Locks 27,176400
12/05/2020,49,12,2020,Other Grain,Miss Locks 27,4800
12/05/2020,49,12,2020,Soybeans,Miss Locks 27,397800
12/05/2020,49,12,2020,Wheat,Miss Locks 27,3200
12/05/2020,49,12,2020,Corn,Ohio Olmsted,53622
12/05/2020,49,12,2020,Other Grain,Ohio Olmsted,5400
12/05/2020,49,12,2020,Soybeans,Ohio Olmsted,150173
12/05/2020,49,12,2020,Wheat,Ohio Olmsted,1800
12/12/2020,50,12,2020,Other Grain,Ark Lock 1,0
12/12/2020,50,12,2020,Soybeans,Ark Lock 1,38500
12/12/2020,50,12,2020,Wheat,Ark Lock 1,5600
12/12/2020,50,12,2020,Corn,Miss Locks 27,260740
12/12/2020,50,12,2020,Other Grain,Miss Locks 27,0
12/12/2020,50,12,2020,Soybeans,Miss Locks 27,476900
12/12/2020,50,12,2020,Wheat,Miss Locks 27,6400
12/12/2020,50,12,2020,Corn,Ohio Olmsted,115120
12/12/2020,50,12,2020,Other Grain,Ohio Olmsted,1750
12/12/2020,50,12,2020,Soybeans,Ohio Olmsted,206577
12/12/2020,50,12,2020,Wheat,Ohio Olmsted,8872
01/23/2021,3,1,2021,Other Grain,Ark Lock 1,0
01/23/2021,3,1,2021,Soybeans,Ark Lock 1,36400
01/23/2021,3,1,2021,Wheat,Ark Lock 1,7000
01/23/2021,3,1,2021,Corn,Miss Locks 27,319540
01/23/2021,3,1,2021,Other Grain,Miss Locks 27,0
01/23/2021,3,1,2021,Soybeans,Miss Locks 27,199200
01/23/2021,3,1,2021,Wheat,Miss Locks 27,6400
01/23/2021,3,1,2021,Corn,Ohio Olmsted,325438
07/06/2019,27,7,2019,Soybeans,Miss Locks 27,259900
07/06/2019,27,7,2019,Soybeans,Ohio Olmsted,119388
07/06/2019,27,7,2019,Soybeans,Ark Lock 1,28600
07/06/2019,27,7,2019,Other Grain,Miss Locks 27,0
07/06/2019,27,7,2019,Other Grain,Ohio Olmsted,0
07/06/2019,27,7,2019,Other Grain,Ark Lock 1,0
07/13/2019,28,7,2019,Corn,Miss Locks 27,264200
07/13/2019,28,7,2019,Corn,Ohio Olmsted,71200
07/13/2019,28,7,2019,Corn,Ark Lock 1,0
07/13/2019,28,7,2019,Wheat,Miss Locks 27,0
07/13/2019,28,7,2019,Wheat,Ohio Olmsted,26750
07/13/2019,28,7,2019,Wheat,Ark Lock 1,0
07/13/2019,28,7,2019,Soybeans,Miss Locks 27,238920
07/13/2019,28,7,2019,Soybeans,Ohio Olmsted,59900
07/13/2019,28,7,2019,Soybeans,Ark Lock 1,14000
07/13/2019,28,7,2019,Other Grain,Miss Locks 27,0
07/13/2019,28,7,2019,Other Grain,Ohio Olmsted,1800
07/13/2019,28,7,2019,Other Grain,Ark Lock 1,0
07/20/2019,29,7,2019,Corn,Miss Locks 27,362300
07/20/2019,29,7,2019,Corn,Ohio Olmsted,22950
07/20/2019,29,7,2019,Corn,Ark Lock 1,0
07/20/2019,29,7,2019,Wheat,Miss Locks 27,9200
07/20/2019,29,7,2019,Wheat,Ohio Olmsted,29950
07/20/2019,29,7,2019,Wheat,Ark Lock 1,2800
07/20/2019,29,7,2019,Soybeans,Miss Locks 27,279400
07/20/2019,29,7,2019,Soybeans,Ohio Olmsted,58168
07/20/2019,29,7,2019,Soybeans,Ark Lock 1,8400
07/20/2019,29,7,2019,Other Grain,Miss Locks 27,0
07/20/2019,29,7,2019,Other Grain,Ohio Olmsted,0
07/20/2019,29,7,2019,Other Grain,Ark Lock 1,0
07/27/2019,30,7,2019,Corn,Miss Locks 27,335800
07/27/2019,30,7,2019,Corn,Ohio Olmsted,17600
07/27/2019,30,7,2019,Corn,Ark Lock 1,0
07/27/2019,30,7,2019,Wheat,Miss Locks 27,0
07/27/2019,30,7,2019,Wheat,Ohio Olmsted,6800
07/27/2019,30,7,2019,Wheat,Ark Lock 1,4200
07/27/2019,30,7,2019,Soybeans,Miss Locks 27,329444
07/27/2019,30,7,2019,Soybeans,Ohio Olmsted,84952
07/27/2019,30,7,2019,Soybeans,Ark Lock 1,4200
07/27/2019,30,7,2019,Other Grain,Miss Locks 27,1600
07/27/2019,30,7,2019,Other Grain,Ohio Olmsted,0
07/27/2019,30,7,2019,Other Grain,Ark Lock 1,0
08/03/2019,31,7,2019,Corn,Miss Locks 27,281400
08/03/2019,31,7,2019,Corn,Ohio Olmsted,14500
08/03/2019,31,7,2019,Corn,Ark Lock 1,0
08/03/2019,31,7,2019,Wheat,Miss Locks 27,0
08/03/2019,31,7,2019,Wheat,Ohio Olmsted,23246
08/03/2019,31,7,2019,Wheat,Ark Lock 1,1400
08/03/2019,31,7,2019,Soybeans,Miss Locks 27,264400
08/03/2019,31,7,2019,Soybeans,Ohio Olmsted,64488
08/03/2019,31,7,2019,Soybeans,Ark Lock 1,5600
08/03/2019,31,7,2019,Other Grain,Miss Locks 27,22400
08/03/2019,31,7,2019,Other Grain,Ohio Olmsted,0
08/03/2019,31,7,2019,Other Grain,Ark Lock 1,0
08/10/2019,32,8,2019,Corn,Miss Locks 27,241400
08/10/2019,32,8,2019,Corn,Ohio Olmsted,7050
08/10/2019,32,8,2019,Corn,Ark Lock 1,0
08/10/2019,32,8,2019,Wheat,Miss Locks 27,14300
08/10/2019,32,8,2019,Wheat,Ohio Olmsted,12331
08/10/2019,32,8,2019,Wheat,Ark Lock 1,0
08/10/2019,32,8,2019,Soybeans,Miss Locks 27,229464
08/10/2019,32,8,2019,Soybeans,Ohio Olmsted,53949
08/10/2019,32,8,2019,Soybeans,Ark Lock 1,7000
08/10/2019,32,8,2019,Other Grain,Miss Locks 27,1600
08/10/2019,32,8,2019,Other Grain,Ohio Olmsted,0
08/10/2019,32,8,2019,Other Grain,Ark Lock 1,0
08/17/2019,33,8,2019,Corn,Miss Locks 27,208000
08/17/2019,33,8,2019,Corn,Ohio Olmsted,5250
08/17/2019,33,8,2019,Corn,Ark Lock 1,0
08/17/2019,33,8,2019,Wheat,Miss Locks 27,6400
08/17/2019,33,8,2019,Wheat,Ohio Olmsted,17996
08/17/2019,33,8,2019,Wheat,Ark Lock 1,0
08/17/2019,33,8,2019,Soybeans,Miss Locks 27,241500
08/17/2019,33,8,2019,Soybeans,Ohio Olmsted,46596
08/17/2019,33,8,2019,Soybeans,Ark Lock 1,16800
08/17/2019,33,8,2019,Other Grain,Miss Locks 27,4800
08/17/2019,33,8,2019,Other Grain,Ohio Olmsted,0
08/17/2019,33,8,2019,Other Grain,Ark Lock 1,0
08/24/2019,34,8,2019,Corn,Miss Locks 27,395649
08/24/2019,34,8,2019,Corn,Ohio Olmsted,7000
08/24/2019,34,8,2019,Corn,Ark Lock 1,0
08/24/2019,34,8,2019,Wheat,Miss Locks 27,1600
08/24/2019,34,8,2019,Wheat,Ohio Olmsted,15800
08/24/2019,34,8,2019,Wheat,Ark Lock 1,9800
08/24/2019,34,8,2019,Soybeans,Miss Locks 27,395350
08/24/2019,34,8,2019,Soybeans,Ohio Olmsted,30000
08/24/2019,34,8,2019,Soybeans,Ark Lock 1,22400
08/24/2019,34,8,2019,Other Grain,Miss Locks 27,0
08/24/2019,34,8,2019,Other Grain,Ohio Olmsted,12600
08/24/2019,34,8,2019,Other Grain,Ark Lock 1,0
08/31/2019,35,8,2019,Corn,Miss Locks 27,167700
08/31/2019,35,8,2019,Corn,Ohio Olmsted,3600
08/31/2019,35,8,2019,Corn,Ark Lock 1,0
08/31/2019,35,8,2019,Wheat,Miss Locks 27,14000
08/31/2019,35,8,2019,Wheat,Ohio Olmsted,9100
08/31/2019,35,8,2019,Wheat,Ark Lock 1,0
08/31/2019,35,8,2019,Soybeans,Miss Locks 27,485500
08/31/2019,35,8,2019,Soybeans,Ohio Olmsted,37100
08/31/2019,35,8,2019,Soybeans,Ark Lock 1,11200
08/31/2019,35,8,2019,Other Grain,Miss Locks 27,0
08/31/2019,35,8,2019,Other Grain,Ohio Olmsted,0
08/31/2019,35,8,2019,Other Grain,Ark Lock 1,0
09/07/2019,36,9,2019,Corn,Miss Locks 27,64200
09/07/2019,36,9,2019,Corn,Ohio Olmsted,1800
09/07/2019,36,9,2019,Corn,Ark Lock 1,0
09/07/2019,36,9,2019,Wheat,Miss Locks 27,1600
09/07/2019,36,9,2019,Wheat,Ohio Olmsted,17862
09/07/2019,36,9,2019,Wheat,Ark Lock 1,0
12/19/2020,51,12,2020,Corn,Ark Lock 1,0
09/07/2019,36,9,2019,Soybeans,Miss Locks 27,208200
09/07/2019,36,9,2019,Soybeans,Ohio Olmsted,56150
09/07/2019,36,9,2019,Soybeans,Ark Lock 1,4200
09/07/2019,36,9,2019,Other Grain,Miss Locks 27,3200
09/07/2019,36,9,2019,Other Grain,Ohio Olmsted,0
09/07/2019,36,9,2019,Other Grain,Ark Lock 1,0
09/14/2019,37,9,2019,Corn,Miss Locks 27,194850
09/14/2019,37,9,2019,Corn,Ohio Olmsted,15850
09/14/2019,37,9,2019,Corn,Ark Lock 1,0
09/14/2019,37,9,2019,Wheat,Miss Locks 27,26700
09/14/2019,37,9,2019,Wheat,Ohio Olmsted,8850
09/14/2019,37,9,2019,Wheat,Ark Lock 1,0
09/14/2019,37,9,2019,Soybeans,Miss Locks 27,446100
09/14/2019,37,9,2019,Soybeans,Ohio Olmsted,32027
09/14/2019,37,9,2019,Soybeans,Ark Lock 1,4200
09/14/2019,37,9,2019,Other Grain,Miss Locks 27,1600
09/14/2019,37,9,2019,Other Grain,Ohio Olmsted,5600
09/14/2019,37,9,2019,Other Grain,Ark Lock 1,0
09/21/2019,38,9,2019,Corn,Miss Locks 27,165600
09/21/2019,38,9,2019,Corn,Ohio Olmsted,22750
09/21/2019,38,9,2019,Corn,Ark Lock 1,0
09/21/2019,38,9,2019,Wheat,Miss Locks 27,25600
09/21/2019,38,9,2019,Wheat,Ohio Olmsted,10850
09/21/2019,38,9,2019,Wheat,Ark Lock 1,1400
09/21/2019,38,9,2019,Soybeans,Miss Locks 27,242309
09/21/2019,38,9,2019,Soybeans,Ohio Olmsted,24800
09/21/2019,38,9,2019,Soybeans,Ark Lock 1,7000
09/21/2019,38,9,2019,Other Grain,Miss Locks 27,1500
09/21/2019,38,9,2019,Other Grain,Ohio Olmsted,0
09/21/2019,38,9,2019,Other Grain,Ark Lock 1,0
09/28/2019,39,9,2019,Corn,Miss Locks 27,155200
09/28/2019,39,9,2019,Corn,Ohio Olmsted,48385
09/28/2019,39,9,2019,Corn,Ark Lock 1,0
09/28/2019,39,9,2019,Wheat,Miss Locks 27,7900
09/28/2019,39,9,2019,Wheat,Ohio Olmsted,3600
09/28/2019,39,9,2019,Wheat,Ark Lock 1,1400
09/28/2019,39,9,2019,Soybeans,Miss Locks 27,309100
09/28/2019,39,9,2019,Soybeans,Ohio Olmsted,28050
09/28/2019,39,9,2019,Soybeans,Ark Lock 1,11200
09/28/2019,39,9,2019,Other Grain,Miss Locks 27,0
09/28/2019,39,9,2019,Other Grain,Ohio Olmsted,0
09/28/2019,39,9,2019,Other Grain,Ark Lock 1,0
10/05/2019,40,10,2019,Corn,Miss Locks 27,131000
10/05/2019,40,10,2019,Corn,Ohio Olmsted,102144
10/05/2019,40,10,2019,Corn,Ark Lock 1,0
10/05/2019,40,10,2019,Wheat,Miss Locks 27,7900
10/05/2019,40,10,2019,Wheat,Ohio Olmsted,0
10/05/2019,40,10,2019,Wheat,Ark Lock 1,0
10/05/2019,40,10,2019,Soybeans,Miss Locks 27,197300
10/05/2019,40,10,2019,Soybeans,Ohio Olmsted,47154
10/05/2019,40,10,2019,Soybeans,Ark Lock 1,18200
10/05/2019,40,10,2019,Other Grain,Miss Locks 27,0
10/05/2019,40,10,2019,Other Grain,Ohio Olmsted,3600
10/05/2019,40,10,2019,Other Grain,Ark Lock 1,0
10/12/2019,41,10,2019,Corn,Miss Locks 27,135400
10/12/2019,41,10,2019,Corn,Ohio Olmsted,78650
10/12/2019,41,10,2019,Corn,Ark Lock 1,0
10/12/2019,41,10,2019,Wheat,Miss Locks 27,14300
10/12/2019,41,10,2019,Wheat,Ohio Olmsted,15500
10/12/2019,41,10,2019,Wheat,Ark Lock 1,12600
10/12/2019,41,10,2019,Soybeans,Miss Locks 27,137200
10/12/2019,41,10,2019,Soybeans,Ohio Olmsted,68806
10/12/2019,41,10,2019,Soybeans,Ark Lock 1,57400
10/12/2019,41,10,2019,Other Grain,Miss Locks 27,0
10/12/2019,41,10,2019,Other Grain,Ohio Olmsted,0
10/12/2019,41,10,2019,Other Grain,Ark Lock 1,0
10/19/2019,42,10,2019,Corn,Miss Locks 27,53500
10/19/2019,42,10,2019,Corn,Ohio Olmsted,75200
10/19/2019,42,10,2019,Corn,Ark Lock 1,0
10/19/2019,42,10,2019,Wheat,Miss Locks 27,1600
10/19/2019,42,10,2019,Wheat,Ohio Olmsted,1750
10/19/2019,42,10,2019,Wheat,Ark Lock 1,12600
10/19/2019,42,10,2019,Soybeans,Miss Locks 27,93200
10/19/2019,42,10,2019,Soybeans,Ohio Olmsted,46811
10/19/2019,42,10,2019,Soybeans,Ark Lock 1,23800
10/19/2019,42,10,2019,Other Grain,Miss Locks 27,1600
10/19/2019,42,10,2019,Other Grain,Ohio Olmsted,0
10/19/2019,42,10,2019,Other Grain,Ark Lock 1,0
10/26/2019,43,10,2019,Corn,Miss Locks 27,98640
10/26/2019,43,10,2019,Corn,Ohio Olmsted,104550
10/26/2019,43,10,2019,Corn,Ark Lock 1,0
10/26/2019,43,10,2019,Wheat,Miss Locks 27,22100
10/26/2019,43,10,2019,Wheat,Ohio Olmsted,0
10/26/2019,43,10,2019,Wheat,Ark Lock 1,25200
10/26/2019,43,10,2019,Soybeans,Miss Locks 27,298862
10/26/2019,43,10,2019,Soybeans,Ohio Olmsted,64250
10/26/2019,43,10,2019,Soybeans,Ark Lock 1,50400
10/26/2019,43,10,2019,Other Grain,Miss Locks 27,0
10/26/2019,43,10,2019,Other Grain,Ohio Olmsted,0
10/26/2019,43,10,2019,Other Grain,Ark Lock 1,0
11/02/2019,44,10,2019,Corn,Miss Locks 27,157500
11/02/2019,44,10,2019,Corn,Ohio Olmsted,62250
11/02/2019,44,10,2019,Corn,Ark Lock 1,0
11/02/2019,44,10,2019,Wheat,Miss Locks 27,15800
11/02/2019,44,10,2019,Wheat,Ohio Olmsted,0
11/02/2019,44,10,2019,Wheat,Ark Lock 1,5600
11/02/2019,44,10,2019,Soybeans,Miss Locks 27,279606
